"Observed","Predicted","Data"
8.25,7.67242934782609,"Train"
7.73,6.93152012882448,"Train"
5.35,7.07641981981982,"Train"
4.91,7.12170127504554,"Train"
2.72,7.86185688405797,"Train"
7.88,7.81543913857678,"Train"
7.96,7.30441087344029,"Train"
9.29,7.88571978021978,"Train"
9.07,7.9336291913215,"Train"
8.09,7.96429736842105,"Train"
8.12,8.09572076788831,"Train"
7.22,8.19257832422587,"Train"
8.54,7.55619072164948,"Train"
7.86,8.30342059336824,"Train"
8.64,8.20590406976744,"Train"
8.74,8.46120505617978,"Train"
3.64,6.45912456140351,"Train"
6.07,6.18895224719101,"Train"
8.87,7.0174453125,"Train"
5.47,7.74724358974359,"Train"
6.16,7.79510516934046,"Train"
7.7,7.33167085427136,"Train"
7.76,7.23861944444444,"Train"
7.75,6.98723428571429,"Train"
7.43,7.64708379373849,"Train"
6.9,7.99239013035382,"Train"
9.36,8.51753370786517,"Train"
8.71,8.39679774305556,"Train"
8.29,7.87840689013035,"Train"
8.01,7.99265018315018,"Train"
7.16,7.64872138047138,"Train"
5.2,5.28162211221122,"Train"
2.93,3.99238917525773,"Train"
5.1,4.43762390924956,"Train"
3.29,4.37566223404255,"Train"
3.4,4.8188425,"Train"
6.62,7.39189877835951,"Train"
8.16,7.44733820662768,"Train"
7.95,7.2759268707483,"Train"
8.05,5.97818484848485,"Train"
8.3,6.6885561694291,"Train"
7.86,7.25888095238095,"Train"
8.58,7.62280398322851,"Train"
7.59,7.85279651162791,"Train"
7.94,7.61425144508671,"Train"
8.47,6.00723084291188,"Train"
7.74,5.33489962121212,"Train"
7.34,4.89521594982079,"Train"
6.96,4.77078125,"Train"
7.52,4.79295858585859,"Train"
5.92,6.04745977011494,"Train"
5.53,7.17044444444444,"Train"
7.83,7.51866666666667,"Train"
8.09,7.6395962962963,"Train"
6.9,7.55746505376344,"Train"
6.55,7.90063559322034,"Train"
5.92,7.80578614457831,"Train"
8.48,6.12859685863874,"Train"
7.87,7.19714456721915,"Train"
5.62,6.14600436300175,"Train"
7.35,5.76263167587477,"Train"
3.6,5.6191715210356,"Train"
6.61,7.35437179487179,"Train"
8.92,7.77551156069364,"Train"
7.58,7.4998768115942,"Train"
6.47,7.17672735507246,"Train"
7.98,5.80982154882155,"Train"
8.18,7.12618217054264,"Train"
7.13,7.22815591397849,"Train"
5.58,6.55798670212766,"Train"
6.18,6.8324208566108,"Train"
7.23,5.77371511627907,"Train"
7.65,3.94447491909385,"Train"
3.44,5.33121880819367,"Train"
5.47,6.16149911816579,"Train"
8.02,6.9592266313933,"Train"
7.41,7.01818849206349,"Train"
6.38,6.16466573033708,"Train"
3.88,6.58005068728522,"Train"
7.1,5.66123647469459,"Train"
7.21,5.37850507614213,"Train"
6.91,7.44004710144928,"Train"
7.73,7.07953022452504,"Train"
7.05,7.34420962199313,"Train"
2.89,4.39959946236559,"Train"
2.5,6.44935663082437,"Train"
4.12,5.8111146953405,"Train"
7.76,5.49374903100775,"Train"
8.32,7.40738425925926,"Train"
9.05,7.53169216757741,"Train"
8.77,6.68478333333333,"Train"
7.54,5.6933807106599,"Train"
6.58,4.81694077834179,"Train"
8.23,5.19789347079038,"Train"
7.22,6.56718055555555,"Train"
8.72,7.88277183600713,"Train"
8.58,8.04098538011696,"Train"
8.32,7.60026011560694,"Train"
9.32,7.3508324829932,"Train"
7.98,8.01217666666667,"Train"
7.97,5.45791531531532,"Train"
7.48,4.63074630541872,"Train"
8.94,5.54151485148515,"Train"
8.24,6.98774358974359,"Train"
8.63,8.20367791411043,"Train"
7.68,8.00906497175141,"Train"
8.53,5.50654696132597,"Train"
8.42,7.99154113924051,"Train"
7.92,8.14293696027634,"Train"
7.56,6.03288178294574,"Train"
8.16,5.22410444444444,"Train"
6.65,4.33016158536585,"Train"
7.89,7.06517027027027,"Train"
7.27,5.95526966292135,"Train"
7.64,4.54697043010753,"Train"
8.63,8.19030017006803,"Train"
8.27,8.18835752688172,"Train"
8.4,7.25067673992674,"Train"
5.39,4.2776531986532,"Train"
6.92,5.5801804029304,"Train"
7.52,6.52417210144927,"Train"
7.65,8.43460416666667,"Train"
8.51,8.4341204238921,"Train"
8.41,8.2302104283054,"Train"
7.65,5.17333418367347,"Train"
8.87,6.25899441340782,"Train"
8.6,8.31210067681895,"Train"
8.42,8.42373859649123,"Train"
8.02,8.17627570921985,"Train"
8.37,8.46118486590039,"Train"
7.87,8.39661280487805,"Train"
7.57,7.00256010928962,"Train"
5.92,5.86427717391304,"Train"
7.21,5.4158828125,"Train"
9.02,8.37221036585366,"Train"
8.99,8.07570189003436,"Train"
7.84,8.28690544871795,"Train"
8.36,6.70893159922929,"Train"
8.55,8.19251388888889,"Train"
8.17,8.01524910394265,"Train"
8.27,7.94297474747475,"Train"
8.38,7.70107747747748,"Train"
8.34,7.94963083333333,"Train"
8.47,5.6330311942959,"Train"
9.91,5.06136546184739,"Train"
7.82,5.64831462585034,"Train"
8.36,7.97684254606365,"Train"
8.48,8.03746176470588,"Train"
8.31,8.12862368972746,"Train"
4.72,6.523295761079,"Train"
8.18,6.14806298449612,"Train"
8.87,8.17222450980392,"Train"
8.56,8.40887297297297,"Train"
8.49,8.21253927203065,"Train"
7.66,8.14082490636704,"Train"
7.72,8.12401531531532,"Train"
7.56,8.31152430555555,"Train"
7.94,7.37284736842105,"Train"
8.05,5.96232328308208,"Train"
8.25,4.65864043993232,"Train"
9.04,8.46853668763103,"Train"
8.01,8.03675966850829,"Train"
7.59,7.27217837837838,"Train"
4.38,6.4665921474359,"Train"
3.38,4.88834916201117,"Train"
8.8,8.2665376344086,"Train"
7.73,7.87394444444445,"Train"
7.24,7.78508455284553,"Train"
2.89,7.00749126984127,"Train"
3.86,7.52883838383838,"Train"
4.91,4.69255235602094,"Train"
5.31,4.64556044905009,"Train"
3.31,4.31881300813008,"Train"
9.8,7.39479480737019,"Train"
8.66,7.84398670212766,"Train"
9.47,7.93596837606837,"Train"
7.66,7.90396724470135,"Train"
8.76,6.0143036809816,"Train"
4.34,6.01934940778342,"Train"
4.67,4.7426676300578,"Train"
3.71,4.23961571675302,"Train"
8.87,4.75609482758621,"Train"
6.76,7.44601022494887,"Train"
2.99,4.88345643939394,"Train"
3.74,4.02385204991087,"Train"
3.72,4.59271683673469,"Train"
4.01,4.28476176470588,"Train"
8.59,7.08205643738977,"Train"
3.78,5.60456739526412,"Train"
4.08,4.77285861423221,"Train"
3,5.02012994350283,"Train"
7.43,7.81576476190477,"Train"
4.1,4.44249559082893,"Train"
4.89,4.55383239171375,"Train"
3.29,5.41366753926702,"Train"
3.14,5.85396408839779,"Train"
7.69,4.78984087102178,"Train"
8.13,7.27963572854291,"Train"
6.87,7.44846649916248,"Train"
3.14,5.12458283433134,"Train"
4.59,4.73960075329567,"Train"
3.62,4.69891954022989,"Train"
4.01,4.95121457085828,"Train"
3.98,5.22153046594982,"Train"
5.71,4.95040833333333,"Train"
9.9,5.57874035087719,"Train"
4.22,5.09742518939394,"Train"
3.13,4.95775964912281,"Train"
3.87,4.88373172905526,"Train"
1.66,4.65844501718213,"Train"
4.23,4.34371761658031,"Train"
3.56,5.11784324324324,"Train"
2.95,4.75055428571429,"Train"
2.82,4.1449954954955,"Train"
3.51,3.53618,"Train"
5.5,4.95732029795158,"Train"
9.8,4.82672892720306,"Train"
7.8,5.59254144620811,"Train"
4.53,5.29808823529412,"Train"
4.35,5.27950086805556,"Train"
3.27,4.31483943089431,"Train"
4.31,4.73333521657251,"Train"
5.24,4.51426648351648,"Train"
3.94,4.63801821493625,"Train"
3.57,4.86468596491228,"Train"
4.1,4.36956666666667,"Train"
4.26,4.13381599229287,"Train"
4.24,4.17222119341564,"Train"
1.73,3.92391711229947,"Train"
3.38,5.03049089253188,"Train"
7.66,4.247522417154,"Train"
1.62,6.057802946593,"Train"
3.71,4.22725510204082,"Train"
2.94,4.8873483935743,"Train"
5.02,5.18773112338858,"Train"
5.29,5.55711740558292,"Train"
5.23,4.53671863799283,"Train"
5.15,5.70741941391941,"Train"
3.17,4.39219384057971,"Train"
4.44,3.73827532228361,"Train"
4.44,4.15823180076628,"Train"
3.39,4.10141481481481,"Train"
4.75,4.38772467771639,"Train"
3.1,3.02436174242424,"Train"
4.17,4.1889525,"Train"
4.85,3.61088547486034,"Train"
3.68,4.83815398550725,"Train"
3.24,5.17582446808511,"Train"
2.24,5.77824855491329,"Train"
4.32,5.53451086956522,"Train"
4.82,5.9399638047138,"Train"
5.36,5.75173429951691,"Train"
4.7,5.86914594594595,"Train"
4.29,4.66741873963516,"Train"
3.03,3.52586879432624,"Train"
4.41,3.9431021194605,"Train"
3.92,4.27801884920635,"Train"
3.86,3.90404588014981,"Train"
4.38,3.97669688644689,"Train"
4.14,4.06491709401709,"Train"
2.7,4.39427898550725,"Train"
2.93,3.84209943181818,"Train"
4.8,4.96267679558011,"Train"
4.41,4.278688057041,"Train"
4.35,6.51921948998178,"Train"
4.87,5.99858070175439,"Train"
5.13,5.68192830540037,"Train"
6.09,3.91710949612403,"Train"
4.88,4.27861271676301,"Train"
4.73,3.70217357512953,"Train"
4.42,3.82254367201426,"Train"
2.99,4.40014548802947,"Train"
3.45,4.05965745856354,"Train"
2.92,4.24118545751634,"Train"
2.67,3.52270207253886,"Train"
4.44,4.55002807971014,"Train"
2.4,4.53408781362007,"Train"
5.16,5.26247883597884,"Train"
3.37,4.25012601626016,"Train"
3.5,4.29623724489796,"Train"
4.81,6.09211343804538,"Train"
5.05,4.41074769797422,"Train"
3.54,4.32525595238095,"Train"
4.68,3.80167562724014,"Train"
2.76,4.47122514619883,"Train"
2.92,4.26263513513513,"Train"
3.55,4.49273272357724,"Train"
3.52,4.01372467771639,"Train"
4.2,3.62728055555556,"Train"
4.67,4.60434391534391,"Train"
3.29,4.20144476190476,"Train"
3.41,4.70298484848485,"Train"
2.3,5.24112013536379,"Train"
5.52,4.88319966159052,"Train"
4.31,4.37409552845529,"Train"
4.31,3.94943093922652,"Train"
3.2,4.00067357512954,"Train"
2.8,4.06507908163265,"Train"
3.77,3.99295757575758,"Train"
3.68,4.07235925925926,"Train"
3.38,4.14964298245614,"Train"
4.25,4.76888240740741,"Train"
3.8,4.46898265895954,"Train"
3.52,4.7204043715847,"Train"
4.79,5.62193771929825,"Train"
5.34,4.85036898395722,"Train"
4.14,4.41458286778398,"Train"
3.12,4.4889019047619,"Train"
4.12,3.97462745098039,"Train"
3.72,4.26342582897033,"Train"
2.76,4.20814912280702,"Train"
3.29,3.64416276803119,"Train"
3.88,4.0714057591623,"Train"
3.22,3.56836340206186,"Train"
3.33,3.42352651515152,"Train"
5.54,3.99665711805556,"Train"
6.98,5.25367690875233,"Train"
2,4.93226884920635,"Train"
1.53,4.57403675213675,"Train"
4.67,5.11687645107794,"Train"
3.71,5.36394127806563,"Train"
3.88,5.2006,"Train"
4.93,4.12618537414966,"Train"
5.76,4.60632608695652,"Train"
3.89,4.80345810564663,"Train"
4.45,5.41504972375691,"Train"
4.51,6.91428947368421,"Train"
3.81,3.89456720430108,"Train"
2.17,3.8365,"Train"
3.68,3.38078256704981,"Train"
3.69,4.1071009009009,"Train"
4.37,3.49937893864013,"Train"
2.71,3.90106797020484,"Train"
4.24,3.47313148148148,"Train"
5.98,5.39163975155279,"Train"
2.6,4.79952747252747,"Train"
3.86,4.23869385964912,"Train"
4.93,5.13512215909091,"Train"
3.84,4.8299476744186,"Train"
4.27,4.85972020725389,"Train"
4.5,4.4838569023569,"Train"
3.78,4.62834864864865,"Train"
5.39,5.10637313432836,"Train"
3.21,4.3070243902439,"Train"
4.52,4.12774074074074,"Train"
3.08,3.9235712962963,"Train"
3.24,4.07403807106599,"Train"
7.22,4.88725438596491,"Train"
3.07,3.94614102564103,"Train"
5.38,4.76531117533719,"Train"
3.92,5.05328723404255,"Train"
4.78,4.81915851449275,"Train"
4.92,5.17015070921986,"Train"
3.76,4.94290239410681,"Train"
3.89,3.57586033519553,"Train"
4.44,5.06750670498084,"Train"
3.62,4.21160368217054,"Train"
3.99,4.19592525252525,"Train"
4.1,4.03883424408015,"Train"
3.92,4.63598342059337,"Train"
2.88,3.98723099415205,"Train"
2.51,4.3459208566108,"Train"
3.98,4.04545833333333,"Train"
6.8,5.15567777777778,"Train"
4.02,4.83159983079526,"Train"
1.04,4.24075811965812,"Train"
3.56,4.85840683760684,"Train"
5.15,4.81894696969697,"Train"
5.3,5.26644214162349,"Train"
5.15,5.05448475609756,"Train"
5.76,6.16080525362319,"Train"
4.06,3.56586329588015,"Train"
4.85,3.9799375,"Train"
5.2,4.1398343079922,"Train"
3.85,4.85079094412331,"Train"
2.33,4.61738947368421,"Train"
4.53,4.12686095764273,"Train"
4.65,3.98952095238095,"Train"
4.43,3.83578046594982,"Train"
3.62,4.10825987361769,"Train"
2.7,3.81298981481481,"Train"
3.59,4.61248888888889,"Train"
3.79,4.1276701208981,"Train"
4.2,3.99209677419355,"Train"
7.63,4.97071129326047,"Train"
4.95,4.82785478547855,"Train"
4.66,5.00630149812734,"Train"
5.9,5.04505681818182,"Train"
4.73,5.15935740740741,"Train"
5.57,5.14318023255814,"Train"
4.69,5.52061545623836,"Train"
3.48,4.13900434027778,"Train"
3.52,3.63985333333333,"Train"
5.4,4.84062659380692,"Train"
5.21,4.23347348484848,"Train"
2.74,4.75746576576577,"Train"
4.89,4.76876648351648,"Train"
3.63,5.52968441814596,"Train"
5.21,4.05136228070175,"Train"
4.5,3.52310071301248,"Train"
2.67,3.84547697974217,"Train"
2.54,3.7652346743295,"Train"
4.06,4.16144547325103,"Train"
4.88,3.73096434937611,"Train"
7.17,4.58195170454545,"Train"
5.8,5.24886126126126,"Train"
3.34,4.70294237588652,"Train"
4.31,3.40061647727273,"Train"
2.79,4.45201058201058,"Train"
4.82,4.81038376068376,"Train"
5.96,5.30690506329114,"Train"
5.65,5.34746535580524,"Train"
3.87,4.3286052631579,"Train"
2.64,3.8360585106383,"Train"
3.76,4.34626895943563,"Train"
4.88,4.36259333333333,"Train"
3.76,4.38586666666667,"Train"
3.28,3.55084848484849,"Train"
5.66,4.00272875816994,"Train"
4.44,3.43439839572193,"Train"
3.04,3.80508786231884,"Train"
2.7,5.00818761904762,"Train"
3.71,4.11443916666667,"Train"
4.52,4.32341798941799,"Train"
6.34,4.02582807017544,"Train"
3.97,4.2437635009311,"Train"
4.97,4.2859044834308,"Train"
4.8,5.06144152046784,"Train"
5.75,5.39422222222222,"Train"
4.72,5.09258011049724,"Train"
3.85,3.90671753246753,"Train"
3,4.16319252873563,"Train"
2.93,5.3950622605364,"Train"
4.73,4.54371902268761,"Train"
4.23,4.49149537037037,"Train"
3.29,3.98695755693582,"Train"
5.4,3.65176811594203,"Train"
5.8,3.86462368421053,"Train"
4.1,3.96326413255361,"Train"
2.7,3.73529189189189,"Train"
3.14,3.65974396135266,"Train"
3.94,4.08290794573643,"Train"
4.93,5.5452147766323,"Train"
4.41,5.16099127399651,"Train"
4.47,3.95238447971781,"Train"
1.49,5.34618333333333,"Train"
3.78,4.41277619047619,"Train"
5.09,4.90848360655738,"Train"
5.22,5.15507509157509,"Train"
5.53,5.19581666666667,"Train"
5.07,5.20173175542406,"Train"
4.69,4.85482373472949,"Train"
3.77,4.17567403314917,"Train"
4.36,4.30969035087719,"Train"
6.48,4.66186960784314,"Train"
4.5,3.98739890710383,"Train"
5.98,4.5765970790378,"Train"
4.27,3.46686952861953,"Train"
3.43,3.63835520361991,"Train"
3.9,4.23038447971781,"Train"
3.23,4.07762849162011,"Train"
5.16,4.68367297297297,"Train"
4.99,4.9804525,"Train"
6.24,5.18411842105263,"Train"
5.19,3.83273643410853,"Train"
4.76,5.01912424242424,"Train"
5.35,5.10480333333333,"Train"
5.27,5.05075,"Train"
5.42,5.01539210019268,"Train"
3.83,5.14080604288499,"Train"
4.14,4.700625,"Train"
4.62,4.37676811594203,"Train"
3.28,5.43800331674959,"Train"
4.58,3.90609239130435,"Train"
4.86,4.00959840425532,"Train"
3.54,4.23316479400749,"Train"
6.26,4.57403577661431,"Train"
6.5,4.0137472826087,"Train"
4.49,4.37785008818342,"Train"
4.95,5.14906597222222,"Train"
5.01,5.47777361853832,"Train"
5.12,5.22463190730838,"Train"
5.29,4.93761919191919,"Train"
3.86,5.08056868131868,"Train"
3.42,4.71902465986395,"Train"
3.91,4.31826126126126,"Train"
2.7,4.8323487654321,"Train"
4.68,3.89872222222222,"Train"
4.86,3.90451247771836,"Train"
4.84,5.35565482695811,"Train"
7.38,4.73908757062147,"Train"
2.88,3.93273913043478,"Train"
5.33,4.36919907407407,"Train"
2.6,4.66224365942029,"Train"
4.82,4.87347413793103,"Train"
4.88,4.81821981981982,"Train"
5.23,5.35809713701432,"Train"
4.2,4.59974621212121,"Train"
4.49,4.407543715847,"Train"
4.97,4.76411942959002,"Train"
4.84,5.29615594059406,"Train"
4.2,3.96287254901961,"Train"
6.99,4.38445399305555,"Train"
7.62,5.40732174688057,"Train"
6.95,4.59419514237856,"Train"
5.4,4.49537477954145,"Train"
4.43,4.42876036036036,"Train"
5.48,4.93062769485904,"Train"
2.87,2.86268573797678,"Train"
4.09,5.91338947368421,"Train"
4.19,4.53941666666667,"Train"
4.26,4.26576996527778,"Train"
6.11,3.87251295336788,"Train"
8.25,5.33341333333333,"Train"
8.84,5.18535890652557,"Train"
6.04,3.01086605316974,"Train"
5.03,4.59221743295019,"Train"
4.48,5.33913778877888,"Train"
3.81,4.63725641025641,"Train"
3.75,4.50059633911368,"Train"
4.1,4.27416574585635,"Train"
4.69,4.4902109227872,"Train"
5.08,4.83370920138889,"Train"
7.56,5.03187973484849,"Train"
8.29,5.77599157303371,"Train"
2.5,5.08644444444444,"Train"
4.2,4.32049918699187,"Train"
2.6,4.08579541446208,"Train"
4.58,3.8339954954955,"Train"
4.44,4.85377094972067,"Train"
3.33,5.14977951388889,"Train"
4.89,4.6938954954955,"Train"
5.66,5.53791619047619,"Train"
7.32,5.68399019607843,"Train"
4.96,5.63796794871795,"Train"
5.42,4.67668358714044,"Train"
2.57,5.80902727272727,"Train"
4.23,4.76383142857143,"Train"
3.73,4.48369474637681,"Train"
4.2,4.29459809027778,"Train"
4.88,4.09204601226994,"Train"
4.08,4.77012062615101,"Train"
4.36,5.80404188948307,"Train"
1.72,6.07348797250859,"Train"
5.49,5.18608380414313,"Train"
6.4,6.21991170634921,"Train"
4.85,4.58460281923715,"Train"
2.09,3.814586996337,"Train"
3.85,3.89628042328042,"Train"
5.24,4.73892959001783,"Train"
4.71,5.04591446208113,"Train"
5.22,4.60224196787149,"Train"
5.33,4.52050634057971,"Train"
5.18,5.76966283524904,"Train"
5.88,6.59533424408015,"Train"
6.22,6.31406779661017,"Train"
6.13,5.11193278084715,"Train"
4.97,4.78873942470389,"Train"
4.8,4.8506164021164,"Train"
2.96,4.93618518518518,"Train"
5.54,4.89251745200698,"Train"
4.98,5.48902651515152,"Train"
5.33,3.70181362007168,"Train"
7.24,3.94256989247312,"Train"
3.81,5.23664030131827,"Train"
6.09,6.50681443298969,"Train"
6.31,6.34700637522769,"Train"
6.32,5.15434925093633,"Train"
3.26,3.20624171029668,"Train"
3.34,4.32646790890269,"Train"
2.69,4.66034814814815,"Train"
3.41,4.69708662900188,"Train"
3.77,4.62927247191011,"Train"
5.64,5.23597537878788,"Train"
7.32,4.36039959839357,"Train"
4.62,5.5015981981982,"Train"
6.84,6.06754702970297,"Train"
6.98,5.62635798816568,"Train"
4.78,5.14816935483871,"Train"
3.43,3.35393922651934,"Train"
2.73,4.19224482109228,"Train"
2.5,3.01159821428571,"Train"
3.68,3.89161597938144,"Train"
4.6,4.80268468468468,"Train"
6.92,3.91338628472222,"Train"
4.3,5.2390438034188,"Train"
7.1,6.57781463414634,"Train"
6.73,6.47565151515152,"Train"
7.1,6.1210125,"Train"
4.65,5.53481140350877,"Train"
3.84,3.93683756345178,"Train"
3.82,2.54651171171171,"Train"
2.53,4.4856577540107,"Train"
4.47,4.94169034090909,"Train"
4.91,4.67211162079511,"Train"
7.83,4.37568646864687,"Train"
7.27,6.37521296296296,"Train"
7.34,6.3169609375,"Train"
7.02,5.69145052083333,"Train"
4.77,4.42337171717172,"Train"
2.94,3.32322281639929,"Train"
2.4,3.66410761904762,"Train"
2.47,3.31446441947565,"Train"
3.77,4.88924791666667,"Train"
4.54,4.78215422885572,"Train"
5.17,6.34927147766323,"Train"
7.14,5.11105704099822,"Train"
4.12,4.19460153256705,"Train"
6.15,5.90050891265597,"Train"
7.39,6.53119401709402,"Train"
7.21,6.00123674242424,"Train"
7.19,5.99125274725275,"Train"
4.89,4.8698525,"Train"
2.79,3.32341282051282,"Train"
5.06,4.25940051020408,"Train"
1.16,6.13679487179487,"Train"
6.7,4.73166067864272,"Train"
6.85,4.90630555555556,"Train"
6.38,5.48421891891892,"Train"
7.5,6.68369252873563,"Train"
7.39,6.01076511226252,"Train"
5.43,4.56050680272109,"Train"
4.16,3.46164525139665,"Train"
2.8,3.52829322638146,"Train"
3.21,6.23095068027211,"Train"
7.08,4.80739268292683,"Train"
7.1,5.39427150537634,"Train"
4.28,5.23844650205761,"Train"
6.16,6.27672340425532,"Train"
6.36,6.20068468468468,"Train"
6.55,6.58250356506239,"Train"
6.94,6.49583974358974,"Train"
6.28,6.31717322097378,"Train"
5.7,4.77784003831418,"Train"
5.72,4.67751734104046,"Train"
3.32,3.13944348659004,"Train"
4.68,3.77177582846004,"Train"
5.38,4.25923611111111,"Train"
3.04,4.30403243243243,"Train"
7.83,4.93290018832392,"Train"
2.82,5.16522336769759,"Train"
5.96,5.00253490401396,"Train"
6.17,5.87561981981982,"Train"
5.83,5.1841852886406,"Train"
6.28,5.51956630824373,"Train"
5.32,4.9792149122807,"Train"
5.83,4.66202048417132,"Train"
2.87,4.38083333333333,"Train"
1.66,4.06463652482269,"Train"
4.35,4.9915,"Train"
7.56,5.83440306122449,"Train"
5.7,5.02627920962199,"Train"
4.46,4.72943142361111,"Train"
6.19,5.64465555555556,"Train"
7.19,6.58596305841925,"Train"
5.77,5.61656782945736,"Train"
5.61,4.4527311827957,"Train"
5.43,4.88397527472527,"Train"
5.55,5.13765355805243,"Train"
5.64,4.74707592592593,"Train"
2.77,4.56546849087894,"Train"
5.7,3.85732065217391,"Train"
5.29,5.21212827225131,"Train"
5.61,4.15840414507772,"Train"
6.8,6.50570785440613,"Train"
6.19,6.03809666666667,"Train"
5.22,4.62278952380952,"Train"
6.11,4.76744979919679,"Train"
4.2,4.96343085106383,"Train"
4.94,4.42195898778359,"Train"
5.16,3.62037179487179,"Train"
3.51,3.81187047101449,"Train"
3.99,2.97588496376811,"Train"
5.11,3.22098822463768,"Train"
5.08,4.19971,"Train"
5.67,4.12532388316151,"Train"
5.15,4.65088361266294,"Train"
4.79,4.48726648351648,"Train"
4.79,4.75449224806202,"Train"
5.18,4.32408,"Train"
4.6,4.446258382643,"Train"
4.73,4.75692647058824,"Train"
5.26,4.81565829145729,"Train"
3.1,5.61778663446055,"Train"
5.96,5.437475,"Train"
4.47,4.83969371727749,"Train"
6.76,6.36857837837838,"Train"
6.06,5.68235781544256,"Train"
5.53,3.75165789473684,"Train"
6.4,4.81667857142857,"Train"
4.84,4.89165,"Train"
6.7,4.50156868131868,"Train"
4.03,5.14117346938776,"Train"
5.72,5.02488971807629,"Train"
6.26,5.16932989690722,"Train"
6.12,5.1691168699187,"Train"
4.86,4.82863823064771,"Train"
6.2,4.29425683060109,"Train"
5.43,5.1452246031746,"Train"
4.12,5.19992470389171,"Train"
6.44,5.38387112403101,"Train"
6.08,5.04243806921676,"Train"
5.82,5.06120917225951,"Train"
7.17,5.744407960199,"Train"
3.84,5.04915706806283,"Train"
6.39,4.73227777777778,"Train"
6.65,5.51838797814208,"Train"
6.53,5.84907826887661,"Train"
6.62,5.08821153846154,"Train"
3.13,4.69742768959436,"Train"
5.27,4.86298775894539,"Train"
5.23,5.32234656084656,"Train"
6.01,4.7598543956044,"Train"
6.51,5.24488141025641,"Train"
6.15,4.36345983935743,"Train"
5.96,4.3208,"Train"
6.12,4.48515656565657,"Train"
6.12,5.05533765112262,"Train"
6.81,5.11253693693694,"Train"
6.37,5.03805614035088,"Train"
6.33,4.58316975308642,"Train"
6.73,5.12092204301075,"Train"
7.29,4.94314052287582,"Train"
3.92,5.57788804713805,"Train"
7.54,5.01568738229755,"Train"
6.78,6.18333419243986,"Train"
6.87,4.67354371584699,"Train"
6.64,5.6840641025641,"Train"
6.67,4.31809185606061,"Train"
3.22,4.92117894736842,"Train"
3.47,3.43021105527638,"Train"
4.06,3.47075809523809,"Train"
4.18,3.71888162878788,"Train"
5.1,3.96456349206349,"Train"
4.81,4.66470454545455,"Train"
5.96,5.06679899497487,"Train"
5.92,4.6588843537415,"Train"
6.2,4.95168825561313,"Train"
6.29,5.51568725490196,"Train"
6.13,6.37498369565217,"Train"
6.04,5.3308945386064,"Train"
6.47,5.16982222222222,"Train"
4.78,4.7138165735568,"Train"
5.97,4.71689661319073,"Train"
8.23,5.50999009009009,"Train"
8.07,6.48212878787879,"Train"
7.31,6.25357541899441,"Train"
3.96,5.12701600753296,"Train"
6.41,5.10998484848485,"Train"
6.18,4.34976666666667,"Train"
3.12,4.68307558139535,"Train"
4.75,4.75908691756272,"Train"
2.25,4.00906454720617,"Train"
3.34,4.95421693121693,"Train"
3.31,4.58277238095238,"Train"
4.04,4.52833039215686,"Train"
3.47,4.57818342151675,"Train"
3.74,4.28472988505747,"Train"
3.9,4.26916279069767,"Train"
3.57,3.95092,"Train"
3.98,3.26745881226054,"Train"
3.91,3.78593423423423,"Train"
3.76,3.97663627992634,"Train"
4.35,3.43670238095238,"Train"
3.76,3.34171391752577,"Train"
3.6,3.45605699481865,"Train"
3.34,3.47345788530466,"Train"
4.5,3.1903956043956,"Train"
3.76,3.56977683615819,"Train"
3.46,3.23683494363929,"Train"
4,4.57853333333333,"Train"
5,5.19411683006536,"Train"
4.23,5.00197348484848,"Train"
3.62,5.41188440860215,"Train"
4,5.65146,"Train"
4.34,6.16586929824561,"Train"
4.16,6.58188950276243,"Train"
4.76,4.576617003367,"Train"
4.76,5.32990016920474,"Train"
6.78,4.15226518883416,"Train"
9.38,5.79778457446809,"Train"
7.88,6.40785216572505,"Train"
7.54,6.03111329588015,"Train"
6.57,5.40723132969035,"Train"
6.6,4.29883963963964,"Train"
6.01,6.12627287581699,"Train"
6.22,4.97419886363636,"Train"
3.18,4.65035805860806,"Train"
4.36,4.50227833333333,"Train"
3.88,4.73828542914172,"Train"
4.04,5.0044920212766,"Train"
4.59,4.53349358974359,"Train"
4.49,4.33055868544601,"Train"
4.36,4.69655797101449,"Train"
4.26,4.95855340699816,"Train"
4.23,4.82698468468468,"Train"
4.47,4.86655017921147,"Train"
4.7,4.90974105461394,"Train"
4.73,4.88702380952381,"Train"
4.46,4.71620558375634,"Train"
4.39,4.90636897880539,"Train"
4.94,5.10493315018315,"Train"
4.73,5.11247275641026,"Train"
4.96,5.38633165829146,"Train"
4.7,6.61777717391304,"Train"
5.2,4.80994134078212,"Train"
4.97,4.28672718808194,"Train"
3.67,4.45953766025641,"Train"
4.54,4.75509550561798,"Train"
7.86,7.22578443113772,"Train"
8.08,6.7641975308642,"Train"
7.21,4.90825925925926,"Train"
5.43,5.5748476702509,"Train"
4.82,5.83328184991274,"Train"
5.99,4.64484185606061,"Train"
3.92,4.00041755319149,"Train"
4.45,5.05029885057471,"Train"
4.64,4.78686312849162,"Train"
4.62,4.40506952380952,"Train"
4.72,4.47278605769231,"Train"
4.49,4.85247509578544,"Train"
4.69,4.63771022727273,"Train"
4.39,4.84515946502058,"Train"
3.99,4.6718791423002,"Train"
4.12,4.55240833333333,"Train"
4.34,4.05793939393939,"Train"
4.11,4.52082745098039,"Train"
